2019-08-26 18:10:07,"b'There are currently 93,000 people in the United States on a waiting list for a donated kidney, yet at least 3,500 d\xe2\x80\xa6 https://t.co/SEBEcJfWYg'"
2019-08-26 18:00:00,"b'""Just spread the word around: chess is for anybody.""\n\nThis chess tournament offers kids with disabilities a competi\xe2\x80\xa6 https://t.co/uNKxPD0Hol'"
2019-08-26 17:50:00,"b'Described as the ""WeWork for therapists,"" Alma is a membership-based group for mental health professionals. ""Around\xe2\x80\xa6 https://t.co/LX9w5X1b9s'"
2019-08-26 17:40:00,b'A couple in California spotted a driver who appears to be asleep behind the wheel of his Tesla on a busy freeway\xe2\x80\xa6 https://t.co/jdVGlacVK2'
2019-08-26 17:29:00,b'Egypt is just months away from reopening a historic palace in Cairo after a $6 million restoration project\xe2\x80\xa6 https://t.co/FHJb9bshR6'
2019-08-26 17:17:17,"b'Does Monmouth\'s poll mark a turning point in the Democratic race for president? ""My inclination,"" @ForecasterEnten\xe2\x80\xa6 https://t.co/kSr1Dyp08S'"
2019-08-26 17:11:05,"b'Sen. Bernie Sanders, Sen. Elizabeth Warren and former Vice President Joe Biden top the Democratic field for preside\xe2\x80\xa6 https://t.co/O9hebISumO'"
2019-08-26 17:02:32,b'This African surf brand is hoping to change surfing stereotypes https://t.co/CBvTIHslOU https://t.co/vOgfkAoq7X'
2019-08-26 16:50:02,"b'Justice Ruth Bader Ginsburg, making her first public appearance since it was announced that she had undergone recen\xe2\x80\xa6 https://t.co/gaGq0eeY5e'"
2019-08-26 16:40:03,"b""While the world's attention focuses on the destructive Amazon wildfires in Brazil, devastating blazes have decimate\xe2\x80\xa6 https://t.co/jvQudSkom9"""
2019-08-26 16:30:00,"b'Wisconsin Republican Sean Duffy announces he will resign from Congress next month, joining nine other House Republi\xe2\x80\xa6 https://t.co/n8m7p3Fsrz'"
2019-08-26 16:20:55,"b'The plane is capable of dropping around 19,000 gallons of retardant per trip. https://t.co/sSC9KpPqYT'"
2019-08-26 16:10:03,"b""Long before Serena Williams became America's great tennis star, and even before Arthur Ashe made history, there was\xe2\x80\xa6 https://t.co/a1qvdHXMw8"""
2019-08-26 16:00:05,"b'Disney has released a teaser trailer for ""Star Wars: The Rise of Skywalker,"" which is the final installment of the\xe2\x80\xa6 https://t.co/WHsVXTUPLd'"
2019-08-26 15:53:04,"b'A fourth person in Massachusetts has been infected with Eastern equine encephalitis (EEE), a rare but dangerous mos\xe2\x80\xa6 https://t.co/0h2LPgDsdL'"
2019-08-26 15:43:15,"b""Taras Petryshyn started out in Clifton Public Schools as a high school student, then as a custodian. Now, he's star\xe2\x80\xa6 https://t.co/WqCJ5jwm6J"""
2019-08-26 15:40:05,"b'\xe2\x80\x9cGood people gotta be louder than bad people,\xe2\x80\x9d says comedian Dave Chappelle, who hosted a benefit concert in the wa\xe2\x80\xa6 https://t.co/OzRierv7YI'"
2019-08-26 15:35:59,b'President Trump says a meeting with Iran is realistic in the next few weeks https://t.co/n0VdvbJCot'
2019-08-26 15:31:54,"b'Aerial footage shows the world\'s largest rainforest in flames. Brazil\'s Amazon is known as ""the planet\'s lungs"" for\xe2\x80\xa6 https://t.co/ATWkwMEDwm'"
2019-08-26 15:21:04,"b'In a test of Beyond Meat\'s latest fake meat creation, KFC will offer ""Beyond Fried Chicken"" at a single restaurant\xe2\x80\xa6 https://t.co/EPBcFuYr0X'"
2019-08-26 15:14:38,b'RT @CNNPolitics: President Trump: \xe2\x80\x9cIf the circumstances were correct or right I would certainly agree to\xe2\x80\x9d meet with Iranian President Rouha\xe2\x80\xa6'
2019-08-26 15:10:06,"b'Police are looking for three men suspected in a bold, daylight robbery at a New York jewelry store popular with rap\xe2\x80\xa6 https://t.co/KKP9phDxiR'"
2019-08-26 15:00:00,"b'This man crossed 2,900 miles of the Pacific Ocean, from San Francisco to Honolulu, on nothing but a stand-up paddle\xe2\x80\xa6 https://t.co/RcL2Ya646Z'"
2019-08-26 14:57:20,b'RT @CNNPolitics: French President Emmanuel Macron says he\xe2\x80\x99s trying to arrange a meeting between President Donald Trump and Iranian Presiden\xe2\x80\xa6'
2019-08-26 14:50:05,"b'The disgraced media mogul already faced five felony charges: two counts of predatory sexual assault, one count of c\xe2\x80\xa6 https://t.co/cw3dGo4L35'"
2019-08-26 14:40:04,"b'Green-blue blooms of toxic algae have been discovered in three New York City parks this past month, according to a\xe2\x80\xa6 https://t.co/mNTY7jYxyQ'"
2019-08-26 14:35:59,b'President Trump is holding a joint press conference with French President Emmanuel Macron at the G7 summit in Franc\xe2\x80\xa6 https://t.co/Na8XpoOaVu'
2019-08-26 14:30:05,b'The National Oceanic and Atmospheric Administration has a nuclear hurricane/cyclone FAQ page that goes into detail\xe2\x80\xa6 https://t.co/fiYsutHfCY'
2019-08-26 14:20:07,"b'""This is not just a forest that is burning... This is almost a cemetery. Because all you can see is death.""\xe2\x80\xa6 https://t.co/0Uw843WbNC'"
2019-08-26 14:10:04,"b""On August 26, Women's Equality Day honors the hard-fought victory of the women's suffrage movement. But the holiday\xe2\x80\xa6 https://t.co/YZr1lvfh3b"""
2019-08-26 14:00:00,"b'Fresh off victory at the 2019 Tour Championship, Rory McIlroy spoke to @PATRICKCNN about the new scoring system, hi\xe2\x80\xa6 https://t.co/yhX93qIk9X'"
2019-08-26 13:56:05,b'Four people will be charged in the deaths of 12 Florida nursing home residents who died following Hurricane Irma in\xe2\x80\xa6 https://t.co/SJgHyjuGpt'
2019-08-26 13:46:06,"b'Lara Spencer formally apologized Monday on ""Good Morning America"" for her recent comment mocking Prince George\'s in\xe2\x80\xa6 https://t.co/pehCUDzfbY'"
2019-08-26 13:37:02,"b'President Trump skipped a session devoted to climate change at the G7 summit, a snub aides wrote off as a schedulin\xe2\x80\xa6 https://t.co/55mPtT7shx'"
2019-08-26 13:30:11,"b'Grande opened her brief, nine-song headline set at the city\'s annual Pride celebration with ""No Tears Left to Cry,""\xe2\x80\xa6 https://t.co/leBc1jFT3Q'"
2019-08-26 13:23:03,"b""Retired NFL fullback Le'Ron McClain took to Twitter Saturday to plead for help dealing with head and brain troubles\xe2\x80\xa6 https://t.co/4RBRbGWL2o"""
2019-08-26 13:17:12,"b""The University of Florida's band director says he was attacked Saturday night after the school's football game agai\xe2\x80\xa6 https://t.co/Ot0Wx11PWW"""
2019-08-26 13:08:37,"b'RT @NewDay: ""Conservatives were calling President Obama a king for... executive orders designed to protect the dreamers,"" says @JohnAvlon o\xe2\x80\xa6'"
2019-08-26 13:00:02,"b'Former Illinois US Rep. Joe Walsh, who recently announced he will challenge President Trump for the Republican pres\xe2\x80\xa6 https://t.co/vN46IQoHZo'"
2019-08-26 12:55:02,b'Indonesia will build its new capital city in Borneo as Jakarta sinks into the Java Sea https://t.co/R7p1bMhDS2 https://t.co/AkXu3LfPYH'
2019-08-26 12:50:07,"b'The plane is capable of dropping around 19,000 gallons of retardant per trip. https://t.co/iG5QyowTwg'"
2019-08-26 12:43:21,b'The Los Angeles Police Department is investigating an incident recorded on video and widely shared on social media\xe2\x80\xa6 https://t.co/PiF7fkzyKx'
2019-08-26 12:30:41,"b'Visitors to Disney\'s ""Star Wars""-themed land in Orlando can stay immersed in a galaxy far, far away by spending two\xe2\x80\xa6 https://t.co/fTY9HxIvJc'"
2019-08-26 12:19:03,"b""Leonardo DiCaprio's new environmental fund pledges $5 million in aid amid Amazon fires https://t.co/sY5yNjhkmd https://t.co/zCqM3DUOi7"""
2019-08-26 12:13:10,b'The 2020 Democratic candidates for president are everywhere. We know their policies. We know their playlists. But d\xe2\x80\xa6 https://t.co/oSKeAktYfP'
2019-08-26 12:00:05,"b'The Cherokee Nation has announced that it intends to appoint a delegate to the US House of Representatives, asserti\xe2\x80\xa6 https://t.co/eUqo9EhBlE'"
2019-08-26 11:55:51,"b'Aerial footage shows the world\'s largest rainforest in flames. Brazil\'s Amazon is known as ""the planet\'s lungs"" for\xe2\x80\xa6 https://t.co/IGQawfykTP'"
2019-08-26 11:52:11,"b'\xe2\x80\x9cGood people gotta be louder than bad people,\xe2\x80\x9d says comedian Dave Chappelle, who hosted a benefit concert in the wa\xe2\x80\xa6 https://t.co/4cWyQUAmcd'"
2019-08-26 11:45:04,b'Thousands of people gather to commemorate 400 years since American slavery began https://t.co/VU2AqCid8O https://t.co/ldXn6NBc0O'
2019-08-26 11:30:01,b'Amsterdam has bold plans to ban all gasoline and diesel vehicles from the city by 2030. But if it is to meet that t\xe2\x80\xa6 https://t.co/GtvU39qfFW'
2019-08-26 11:20:03,"b'President Trump says he is ""possibly"" looking at hosting the next G7 summit at his Trump National Doral Miami Golf\xe2\x80\xa6 https://t.co/cA4fEQgZvN'"
2019-08-26 11:10:03,"b'Two children, ages 15 and 8, died in separate shootings over the weekend in St. Louis, Missouri, becoming the lates\xe2\x80\xa6 https://t.co/mfrGnx20lX'"
2019-08-26 11:00:04,"b'A pumice ""raft"" the size of Manhattan is drifting towards Australia, bringing along with it new marine life that co\xe2\x80\xa6 https://t.co/iN8PET1JEw'"
2019-08-26 10:53:02,"b'A pup named Dani, found on the side of an Ohio road with her mouth duct-taped shut and her throat cut, is doing wel\xe2\x80\xa6 https://t.co/NNge7CK9sm'"
2019-08-26 10:46:07,"b'""We will not tolerate these actions period. Not now or ever."" \n\nA dog survived after being found with her muzzle ta\xe2\x80\xa6 https://t.co/y0vvFAaAjJ'"
2019-08-26 10:44:05,b'Former Arizona sheriff Joe Arpaio announced he would seek another term as sheriff of Maricopa County. He had been c\xe2\x80\xa6 https://t.co/Q76UonvxMR'
2019-08-26 10:36:02,"b""Feeling old? 'Genie In A Bottle' was recorded 20 years ago. https://t.co/RnPSFFoS6H"""
2019-08-26 10:35:01,"b""Beginning Tuesday, Starbucks will sell a Pumpkin Cream Cold Brew drink for the first time. That's in addition to th\xe2\x80\xa6 https://t.co/5Dya4j1swJ"""
2019-08-26 10:29:26,b'The storm is expected to bring tropical storm conditions to the Windward Islands later today and pour up to 4 inche\xe2\x80\xa6 https://t.co/YsIYjnZVaf'
2019-08-26 10:25:04,"b'Catherine Kyle had never been to PNC Park to see the Pittsburgh Pirates play ball, despite living in nearby Carnegi\xe2\x80\xa6 https://t.co/cb4gA5e4p4'"
2019-08-26 10:19:07,"b'When a Southwest flight was delayed, gate agents started playing games with the travelers and hosted a contest for\xe2\x80\xa6 https://t.co/jZb86ZXJd7'"
2019-08-26 10:11:42,"b""Brazil's Bolsanaro says he 'loves' the Amazon. But his policies are designed to wreak havoc on it\xe2\x80\xa6 https://t.co/fdsJ4cN8AO"""
2019-08-26 10:06:05,"b'""Any time you can do something and Tiger\'s the only other guy to do it, you know you\'re doing something well."" \n\nNo\xe2\x80\xa6 https://t.co/zkhAvT8pTd'"
2019-08-26 09:59:04,"b'Mandatory evacuations that were ordered in the city of Glendale, Caifornia, in response to a brush fire on Sunday w\xe2\x80\xa6 https://t.co/GUsHmQ2jAY'"
2019-08-26 09:50:03,"b'President Donald Trump -- irritable and inconsistent on the world stage -- raised, then swiftly dashed, hopes for a\xe2\x80\xa6 https://t.co/lf4m4Adcwh'"
2019-08-26 09:40:08,"b'After a confusing day of mixed signals on trade and Iran, President Donald Trump began his final round of talks at\xe2\x80\xa6 https://t.co/SeyfFkLypz'"
2019-08-26 09:32:06,"b""Brazil's Bolsanaro says he 'loves' the Amazon. But his policies are designed to wreak havoc on it\xe2\x80\xa6 https://t.co/CcgENGjD6t"""
2019-08-26 09:21:05,"b""Leonardo DiCaprio's new environmental fund pledges $5 million in aid amid Amazon fires https://t.co/hXzAf4B5xX https://t.co/22bzWzHCnk"""
2019-08-26 09:12:05,"b'Harvey Weinstein, the movie producer facing sexual assault charges, will appear in court Monday to be arraigned on\xe2\x80\xa6 https://t.co/v814iupOLv'"
2019-08-26 08:59:02,b'Seven people were killed on Sunday when a helicopter and a small plane collided in the air above the Spanish island\xe2\x80\xa6 https://t.co/nixm4H7SMz'
2019-08-26 08:50:02,b'Thousands of people gather to commemorate 400 years since American slavery began https://t.co/YXllbnxT22 https://t.co/z18aTtEEZG'
2019-08-26 08:40:08,"b'""Why??? I can\'t understand why they\'ve whitewashed this masterpiece.""\n\nBanksy\'s famous Brexit mural mysteriously di\xe2\x80\xa6 https://t.co/d68Noysx7t'"
2019-08-26 08:34:01,"b'Three people died and four others were injured in a shooting at a house party in Hobbs, New Mexico, police said https://t.co/qT9D4LuNBn'"
2019-08-26 08:25:56,"b'""Louisiana is your Little League World Series Champion!"" \n\nA Louisiana team won the Little League World Series on S\xe2\x80\xa6 https://t.co/lUWu1FJf5v'"
2019-08-26 08:20:35,"b'""This is not just a forest that is burning... This is almost a cemetery. Because all you can see is death.""\n\nThe st\xe2\x80\xa6 https://t.co/0jSyHp5jFR'"
2019-08-26 03:30:06,"b'Wild, weird, wonderful \xe2\x80\x94 there are many ways to describe the Crazy House (also known as Hang Nga Guesthouse). This\xe2\x80\xa6 https://t.co/9cDrAocVBC'"
2019-08-26 03:15:04,"b'Visitors to Disney\'s ""Star Wars""-themed land in Orlando can stay immersed in a galaxy far, far away by spending two\xe2\x80\xa6 https://t.co/TFu5ueO0zL'"
2019-08-26 03:00:13,"b'Andrew Luck is a fortunate retiring football player because he got a glimpse of the sad truth about his sport, writ\xe2\x80\xa6 https://t.co/u4wpDcV7jQ'"
2019-08-26 02:45:03,"b'The Cherokee Nation has announced that it intends to appoint a delegate to the US House of Representatives, asserti\xe2\x80\xa6 https://t.co/68wp7ofZxi'"
2019-08-26 02:30:06,b'The Los Angeles Police Department is investigating an incident recorded on video and widely shared on social media\xe2\x80\xa6 https://t.co/nn2Zze7rV5'
2019-08-26 02:15:04,"b'Here are the stories CNN\'s panel of top political reporters have on their radar in this week\'s ""Inside Politics"" fo\xe2\x80\xa6 https://t.co/dKSv5GBH8R'"
2019-08-26 02:00:09,"b'Republican Sen. Lindsey Graham advised President Trump against pulling troops out of Afghanistan, warning of ""disas\xe2\x80\xa6 https://t.co/tEVJ4T0c36'"
2019-08-26 01:45:04,"b'People are going to extreme lengths to find a Popeyes chicken sandwich, but rapper Quavo, of the group Migos, is re\xe2\x80\xa6 https://t.co/Ho9tlS6PSR'"
2019-08-26 01:30:04,"b'Catherine Kyle had never been to PNC Park to watch the Pittsburgh Pirates play ball, despite living in nearby Carne\xe2\x80\xa6 https://t.co/pOSMwNHkFp'"
2019-08-26 01:15:06,b'Nearly 40 former students of the all-boys Yeshiva University High School in New York have filed a lawsuit against t\xe2\x80\xa6 https://t.co/4IB4x4axuJ'
2019-08-26 01:00:13,"b'French President Emmanuel Macron sparks confusion after inviting Iranian Foreign Minister, Javad Zarif to G7 summit\xe2\x80\xa6 https://t.co/tSJZhPET8c'"
2019-08-26 00:45:03,"b'When a Southwest flight was delayed, gate agents started playing games with the travelers and hosted a contest for\xe2\x80\xa6 https://t.co/Sst0ZKZSdY'"
2019-08-26 00:41:40,"b'\xe2\x80\x9cGood people gotta be louder than bad people,\xe2\x80\x9d says comedian Dave Chappelle, who hosted a benefit concert in the wa\xe2\x80\xa6 https://t.co/XjYXPeCWcY'"
2019-08-26 00:30:12,"b""From high fashion to the high life, America's first big name fashion designer, Halston, was ahead of his time. Hals\xe2\x80\xa6 https://t.co/usru7ExIzM"""
2019-08-26 00:30:00,"b'Aerial footage shows the world\'s largest rainforest in flames. Brazil\'s Amazon is known as ""the planet\'s lungs"" for\xe2\x80\xa6 https://t.co/sDUa5M0vvj'"
2019-08-26 00:21:18,b'New York Mayor Bill de Blasio says Americans who believe immigrants are to blame for their economic insecurity are\xe2\x80\xa6 https://t.co/YmHPbf7IKL'
2019-08-26 00:05:00,"b'""I have the most aggressive tax plan of any Democrat."" NYC Mayor Bill de Blasio says the first thing he\'d do to fun\xe2\x80\xa6 https://t.co/VrYkLCJiOU'"
2019-08-26 00:00:10,"b'A pumice ""raft"" the size of Manhattan is drifting towards Australia, bringing along with it new marine life that co\xe2\x80\xa6 https://t.co/NgIkt4Xx9z'"
2019-08-25 23:52:07,"b'\xe2\x80\x9cThe first thing to say is Eric Garner should not have died, and then the next thing to say is there can never be a\xe2\x80\xa6 https://t.co/dFlhPbrqrD'"
2019-08-25 23:28:53,b'\xe2\x80\x9cI think there\xe2\x80\x99s a lot more commonality of feeling and interest.\xe2\x80\x9d New York Mayor Bill de Blasio argues that the div\xe2\x80\xa6 https://t.co/m3PmqxrhW4'
2019-08-25 23:20:03,b'New York Mayor Bill de Blasio has enjoyed success in his city on several progressive issues such as universal pre-K\xe2\x80\xa6 https://t.co/8C8KCzinV5'
2019-08-25 23:15:00,b'\xe2\x80\x9cThat is an absolute no.\xe2\x80\x9d Montana Gov. Steve Bullock says he won\xe2\x80\x99t run for Senate if he doesn\xe2\x80\x99t win the Democratic\xe2\x80\xa6 https://t.co/lhkGKsVxyG'
2019-08-25 23:10:25,"b'""I\'m a single issue voter this time. And that\'s making sure that Donald Trump is not re-elected..."" - Montana Gov.\xe2\x80\xa6 https://t.co/gZPkkzFUFi'"
2019-08-25 23:00:04,b'Now on CNN: Democratic presidential candidate and New York Mayor Bill de Blasio answers questions at a #CNNTownHall\xe2\x80\xa6 https://t.co/pV7K0XJ0OD'
2019-08-25 22:39:54,"b'\xe2\x80\x9cThe scientists say we have to be net zero, carbon neutral effectively, as a world, by 2050. I think we can do it b\xe2\x80\xa6 https://t.co/lUYcCMbC5e'"
2019-08-25 22:33:00,"b'\xe2\x80\x9cWhen I was growing up, the NRA used to be just a gun safety and hunting organization,"" says Montana Gov. Steve Bul\xe2\x80\xa6 https://t.co/yODroyZxa0'"
2019-08-25 22:28:25,"b'Montana Gov. Steve Bullock explains his support for the death penalty in \xe2\x80\x9cvery, very limited\xe2\x80\x9d cases, a view that is\xe2\x80\xa6 https://t.co/SVFShqjdtL'"
2019-08-25 22:21:02,"b""Here's where Democrat presidential candidate Steve Bullock stands on key issues https://t.co/EhnIgY3Zu8"""
2019-08-25 22:14:07,b'De Blasio has looked to tout a slate of policy wins in New York \xe2\x80\x93 namely guaranteeing universal pre-K and a $15 min\xe2\x80\xa6 https://t.co/nnNbiqgub1'
2019-08-25 22:07:04,b'Why presidential candidate Steve Bullock thinks he can win over Trump voters https://t.co/zeLjyN2air'
2019-08-25 22:00:07,"b""The New England Patriots aren't likely to make customary visit to White House following their Super Bowl victory, T\xe2\x80\xa6 https://t.co/KA7OJrMHBE"""
2019-08-25 21:52:03,b'Montana Gov. Steve Bullock and New York Mayor Bill de Blasio are struggling to gain traction in the 2020 race and f\xe2\x80\xa6 https://t.co/eO5QzLKeA0'
2019-08-25 21:45:03,"b'""El Camino: A Breaking Bad Movie"" will be available Oct. 11 on Netflix. The sequel will pick up shortly after the s\xe2\x80\xa6 https://t.co/PvOeYbIPwM'"
2019-08-25 21:30:04,b'CNN will host town halls with Democratic presidential candidates Montana Gov. Steve Bullock and New York Mayor Bill\xe2\x80\xa6 https://t.co/9O9MHFiWEu'
2019-08-25 21:15:06,"b""Comedian Dave Chappelle is hosting a free concert for Dayton, Ohio, to honor people killed in this month's mass sho\xe2\x80\xa6 https://t.co/XMkopEFLaI"""
2019-08-25 21:00:08,"b'A pup named Dani, found on the side of an Ohio road with her mouth duct-taped shut and her throat cut, is doing wel\xe2\x80\xa6 https://t.co/KvKGrTKT07'"
2019-08-25 20:45:05,"b'If Democrats are committed to making President Trump a one-term president, they will need to embrace the likes of J\xe2\x80\xa6 https://t.co/duf1pkqnrb'"
2019-08-25 20:30:05,"b'The singer has celebrated the 20th anniversary of her self-titled debut album, released Aug. 24, 1999. It skyrocket\xe2\x80\xa6 https://t.co/csh9yJ6vuG'"
2019-08-25 20:15:03,"b""Want to learn more about two of the candidates running for president? Don't miss back to back live CNN presidential\xe2\x80\xa6 https://t.co/N7zKET1Xvg"""
2019-08-25 20:00:03,b'A gas explosion that was reportedly heard for miles has destroyed part of a building in a shopping center in Maryla\xe2\x80\xa6 https://t.co/LTjeT8slz7'
2019-08-25 19:45:02,"b""Thirty years ago, NASA's Voyager 2 mission flew by Neptune, capturing the first close-up images of the blue gas gia\xe2\x80\xa6 https://t.co/iyjnpU0YMG"""
2019-08-25 19:30:08,"b""St. Louis' mayor announces four $25,000 rewards for information leading to arrests of the people who killed four ch\xe2\x80\xa6 https://t.co/d9EwIuv7aA"""
2019-08-25 19:15:06,b'The first regular international passenger air service between London and Paris took place 100 years ago today https://t.co/kNcddg5oZR'
2019-08-25 19:00:04,b'Professional wakeboarder Steel Lafferty had an unexpected run-in with an alligator while playing golf in Orlando. I\xe2\x80\xa6 https://t.co/BEWzqxLx2a'
2019-08-25 18:45:04,b'President Trump has exposed a myth in American politics \xe2\x80\x94 the myth that the GOP is the party of fiscal responsibili\xe2\x80\xa6 https://t.co/6SzurDFr92'
2019-08-25 18:30:06,"b'""Widespread support for gun control measures suggests that this is a pivotal moment for the national gun debate,"" w\xe2\x80\xa6 https://t.co/e1GY02GWNr'"
2019-08-25 18:15:01,b'The Democratic National Committee has voted against allowing 2020 candidates to participate in single-issue debates\xe2\x80\xa6 https://t.co/K1NUeuoMeK'
2019-08-25 18:00:05,"b'Hong Kong protestors square off against police armed with water cannons, the first time the tool has been used in t\xe2\x80\xa6 https://t.co/tNyS59weVG'"
2019-08-25 17:45:03,"b""Residents of this Houston neighborhood blame the government for the loss of their homes \xe2\x80\x94 and one man's life https://t.co/61WSNb4leu"""
2019-08-25 17:42:46,b'RT @CNNnewsroom: The Iranian Foreign Minister Mohammad Javad Zarif arrived at the G7 summit city of Biarritz today. CNN\xe2\x80\x99s Pamela Brown repo\xe2\x80\xa6'
2019-08-25 17:30:05,"b'After President Trump appeared to soften his stance on China tariffs at the G7 summit, aides swooped in to explain\xe2\x80\xa6 https://t.co/kpiVTxTGKi'"
2019-08-25 17:15:04,b'Australian airline Qantas has announced three test flights from London or New York to Sydney to see how the human b\xe2\x80\xa6 https://t.co/6YCqKg5x5g'
2019-08-25 17:07:43,"b'Israel says it foiled a ""pending large-scale attack"" by Iranian forces and Shiite militia on Israeli targets with a\xe2\x80\xa6 https://t.co/AFvXgwGAkn'"
2019-08-25 16:45:06,"b'Rock star Eddie Money has announced that he has stage 4 esophageal cancer in a preview clip of his reality show ""Re\xe2\x80\xa6 https://t.co/2cLfSQHbAW'"
2019-08-25 16:30:05,b'An 18-year-old woman won a 100-mile endurance race with a free horse from Craigslist https://t.co/ue5POtA9dS'
2019-08-25 16:17:17,b'The Detroit Zoo plans to be entirely powered by renewable energy by 2021 https://t.co/CuFcPxKUHR'
2019-08-25 15:02:04,b'Why does Liza Minelli only dress in Halston? She talks about her special relationship with the American fashion des\xe2\x80\xa6 https://t.co/7Gx0PIDN28'
2019-08-25 14:57:22,"b'#FareedsTake: \xe2\x80\x9cFor decades, conservatism was a dominant ideology in the Western world, championed by Margaret Thatc\xe2\x80\xa6 https://t.co/b5M9Z7fsSJ'"
2019-08-25 14:56:06,"b'Children in England are growing up in shipping containers, office blocks, and bed and breakfasts, a report into you\xe2\x80\xa6 https://t.co/GFeUuSfjAO'"
2019-08-25 14:31:08,"b'This mom went to the hospital thinking she had kidney stones, but ended up going into labor with triplets\xe2\x80\xa6 https://t.co/3aDJ0P6fHd'"
2019-08-25 14:13:06,b'Conservative radio host and former Illinois US Rep. Joe Walsh will challenge Trump for the Republican presidential\xe2\x80\xa6 https://t.co/04KoRlhkQJ'
